소장구분,유물명,한자명칭,국적/시대,용도
국립1-광주-광주,銅劍,청동검,한국-청동기,군사-근력무기-도검
국립1-광주-광주,多紐細文鏡,다뉴세문경,한국-청동기,
국립1-광주-광주,多紐細文鏡,다뉴세문경,한국-청동기,주-생활용품-화장구
국립1-광주-광주,多紐細文鏡,청동다뉴세문경,한국-청동기,주-생활용품-화장구
국립1-광주-광주,雙頭鈴,쌍두령,한국-청동기,
국립1-광주-광주,柄部銅鈴,병부동령,한국-청동기,
국립1-광주-광주,曲玉,곡옥,한국-청동기,의-장신구-신체장식
국립1-광주-광주,청동거울,청동거울,중국-후한,주-생활용품-화장구
국립1-광주-광주,고리세방울,동제고리세방울,한국-백제,종교신앙-민간신앙-동신신앙
국립1-광주-광주,바퀴날도끼,바퀴날도끼,한국-청동기,산업/생업-임업-임산물생산
국립1-광주-광주,간돌검,간돌검,한국-청동기,군사-근력무기-도검
국립1-광주-광주,土管,,한국-원삼국,산업/생업-선사생활-기타
국립1-광주-광주,把手附鉢,,한국-원삼국,식-음식기-음식
국립1-광주-광주,甑,,한국-원삼국,식-취사-취사
국립1-광주-광주,格子文深鉢,,한국-원삼국,식-음식기-음식
국립1-광주-광주,兩耳壺,,한국-원삼국,식-음식기-저장운반
국립1-광주-광주,甕形土器,옹형토기,한국-원삼국,식-음식기-저장운반
국립1-광주-광주,鐵鏃,화살촉,한국-원삼국,산업/생업-수렵-사냥구
국립1-광주-광주,無文土器深鉢,민무늬깊은바리,한국-청동기,식-음식기-음식
국립1-광주-광주,白磁扁甁,백자편병,한국-조선,식-음식기-음식
국립1-광주-광주,押捺點列文土器,압날점열문토기,한국-신석기,식-음식기-기타
국립1-광주-광주,押捺三角點列文土器,압날삼각점열문토기,한국-신석기,식-음식기-기타
국립1-광주-광주,押捺點列文土器,압날점열문토기,한국-신석기,식-음식기-기타
국립1-광주-광주,押捺點列文土器片,압날점열문토기편,한국-신석기,식-음식기-기타
국립1-광주-광주,押捺點列文土器片,압날점열문토기편,한국-신석기,식-음식기-기타
국립1-광주-광주,押捺點列文土器,압날점열문토기,한국-신석기,식-음식기-기타
국립1-광주-광주,押捺點列文土器片,압날점열문토기편,한국-신석기,식-음식기-기타
국립1-광주-광주,押捺圓形點列文土器片,압날점열문토기편,한국-신석기,식-음식기-기타
국립1-광주-광주,押捺點列文土器片,압날점열문토기편,한국-신석기,식-음식기-기타
국립1-광주-광주,二重口緣土器片,이중구연토기편,한국-신석기,식-음식기-기타
국립1-광주-광주,二重口緣土器片,이중구연토기편,한국-신석기,식-음식기-기타
국립1-광주-광주,點列文土器,점열문토기,한국-신석기,식-음식기-기타
국립1-광주-광주,櫛文土器,즐문토기,한국-신석기,식-음식기-기타
국립1-광주-광주,無文土器片,무문토기편,한국-신석기,식-음식기-기타
국립1-광주-광주,櫛文土器片,즐문토기편,한국-신석기,식-음식기-기타
국립1-광주-광주,櫛文土器片,즐문토기편,한국-신석기,식-음식기-기타
국립1-광주-광주,櫛文土器片,즐문토기편,한국-신석기,식-음식기-기타
국립1-광주-광주,櫛文土器片,즐문토기편,한국-신석기,식-음식기-기타
국립1-광주-광주,孔列土器片,공열토기편,한국-청동기,식-음식기-기타
국립1-광주-광주,口脣刻目土器片,구순각목토기편,한국-청동기,식-음식기-기타
국립1-광주-광주,櫛文土器底部片,즐문토기저부편,한국-신석기,식-음식기-기타
국립1-광주-광주,口脣刻目土器片,구순각목토기편,한국-청동기,식-음식기-기타
국립1-광주-광주,赤褐色곤形土器片,적갈색곤형토기편,한국-원삼국,식-음식기-기타
국립1-광주-광주,赤褐色곤形土器片,적갈색곤형토기편,한국-원삼국,식-음식기-기타
국립1-광주-광주,赤褐色土器底部片,적갈색토기저부편,한국-원삼국,식-음식기-기타
국립1-광주-광주,赤褐色土器底部片,적갈색토기저부편,한국-원삼국,식-음식기-기타
국립1-광주-광주,赤褐色土器口緣部片,적갈색토기구연부편,한국-삼국,식-음식기-기타
국립1-광주-광주,赤褐色土器口緣部片,적갈색토기구연부편,한국-삼국,식-음식기-기타
국립1-광주-광주,赤褐色土器底部片,적갈색토기저부편,한국-삼국,식-음식기-기타
국립1-광주-광주,赤褐色土器底部片,적갈색토기저부편,한국-삼국,식-음식기-기타
국립1-광주-광주,金海式 打捺文土器片,김해식 타날문토기편,한국-원삼국,식-음식기-기타
국립1-광주-광주,硬質土器片,경질토기편,한국-삼국,식-음식기-기타
국립1-광주-광주,敲石,고석,한국-신석기,식-가공-가공
국립1-광주-광주,연石,연석,한국-신석기,식-가공-가공
국립1-광주-광주,砥石,숫돌,한국-신석기,산업/생업-공업-석공
국립1-광주-광주,砥石,숫돌,한국-신석기,산업/생업-공업-석공
국립1-광주-광주,연石,연석,한국-신석기,식-가공-가공
국립1-광주-광주,敲石,고석,한국-신석기,식-가공-가공
국립1-광주-광주,敲石,고석,한국-신석기,식-가공-가공
국립1-광주-광주,浮石,부석,한국-신석기,식-가공-가공
국립1-광주-광주,骨角器,골각기,한국-신석기,산업/생업-선사생활-기타
국립1-광주-광주,骨角器,골각기,한국-신석기,산업/생업-선사생활-기타
국립1-광주-광주,骨類,골각기,한국-신석기,산업/생업-선사생활-기타
국립1-광주-광주,탄화열매,탄화열매,한국-신석기,
국립1-광주-광주,口脣刻目孔列土器,구순각목공열토기,한국-청동기,식-음식기-기타
국립1-광주-광주,口脣刻目孔列土器,구순각목공열토기,한국-청동기,식-음식기-기타
국립1-광주-광주,口脣刻目孔列土器,구순각목공열토기,한국-청동기,식-음식기-기타
국립1-광주-광주,口脣刻目孔列土器,구순각목공열토기,한국-청동기,식-음식기-기타
국립1-광주-광주,口脣刻目孔列土器,구순각목공열토기,한국-청동기,식-음식기-기타
국립1-광주-광주,口脣刻目深鉢形土器,구순각목심발형토기,한국-청동기,
국립1-광주-광주,口脣刻目孔列深鉢形土器,구순각목공열심발형토기,한국-청동기,
국립1-광주-광주,口脣刻目二重口緣土器,구순각목이중구연토기,한국-청동기,
국립1-광주-광주,口脣刻目孔列土器,구순각목공열토기,한국-청동기,
국립1-광주-광주,短斜線土器,단사선토기,한국-청동기,
국립1-광주-광주,口脣刻目土器,구순각목토기,한국-청동기,
국립1-광주-광주,口脣刻目孔列土器,구순각목공열토기,한국-청동기,
국립1-광주-광주,口脣刻目孔列土器,구순각목공열토기,한국-청동기,
국립1-광주-광주,孔列土器,공열토기,한국-청동기,
국립1-광주-광주,口脣刻目孔列土器,구순각목공열토기,한국-청동기,
국립1-광주-광주,口脣刻目壺形土器,구순각목호형토기,한국-청동기,
국립1-광주-광주,口脣刻目孔列土器,구순각목공열토기,한국-청동기,
국립1-광주-광주,口脣刻目壺形土器,구순각목호형토기,한국-청동기,
국립1-광주-광주,口脣刻目壺形土器,구순각목호형토기,한국-청동기,
국립1-광주-광주,孔列土器低部片,공열토기저부편,한국-청동기,
국립1-광주-광주,孔列土器低部片,공열토기저부편,한국-청동기,
국립1-광주-광주,孔列土器低部片,공열토기저부편,한국-청동기,
국립1-광주-광주,孔列土器低部片,공열토기저부편,한국-청동기,
국립1-광주-광주,孔列土器低部片,공열토기저부편,한국-청동기,
국립1-광주-광주,孔列土器低部片,공열토기저부편,한국-청동기,
국립1-광주-광주,磨硏土器,마연토기,한국-청동기,
국립1-광주-광주,磨硏土器片,마연토기편,한국-청동기,
국립1-광주-광주,磨硏土器片,마연토기편,한국-청동기,
국립1-광주-광주,磨硏土器片,마연토기편,한국-청동기,
국립1-광주-광주,小形土器,소형토기,한국-청동기,
국립1-광주-광주,壺形土器口緣部片,호형토기구연부편,한국-청동기,
국립1-광주-광주,紡錘車,방추차,한국-청동기,
국립1-광주-광주,魚網錘,어망추,한국-청동기,
국립1-광주-광주,磨硏石斧,마연석부,한국-청동기,
국립1-광주-광주,磨硏石斧,마연석부,한국-청동기,
국립1-광주-광주,磨硏石斧,마연석부,한국-청동기,
국립1-광주-광주,磨硏石斧,마연석부,한국-청동기,
국립1-광주-광주,石鑿,석착,한국-청동기,
국립1-광주-광주,石鏃,석촉,한국-청동기,
국립1-광주-광주,石劍片,석검편,한국-청동기,
국립1-광주-광주,石鑿,석착,한국-청동기,
국립1-광주-광주,石釧,석천,한국-청동기,
국립1-광주-광주,石針,석침,한국-청동기,
국립1-광주-광주,砥石,지석,한국-청동기,
국립1-광주-광주,石鑿,석착,한국-청동기,
국립1-광주-광주,敲石,고석,한국-청동기,
국립1-광주-광주,砥石,지석,한국-청동기,
국립1-광주-광주,石製漁具,석제어구,한국-청동기,
국립1-광주-광주,사냥돌,사냥돌,한국-청동기,
국립1-광주-광주,骨角器,골각기,한국-청동기,
국립1-광주-광주,骨針,골침,한국-청동기,
국립1-광주-광주,骨角器,골각기,한국-청동기,
국립1-광주-광주,骨片,골편,한국-청동기,
국립1-광주-광주,貝釧,패천,한국-청동기,
국립1-광주-광주,貝釧,패천,한국-청동기,
국립1-광주-광주,貝類,패류,한국-청동기,
국립1-광주-광주,貝類,패류,한국-청동기,
국립1-광주-광주,貝類,패류,한국-청동기,
국립1-광주-광주,貝類,패류,한국-청동기,
국립1-광주-광주,貝類,패류,한국-청동기,
국립1-광주-광주,三銃筒,삼총통,한국-조선,
국립1-광주-광주,勝字銃筒,승자총통,한국-조선,
국립1-광주-광주,勝字銃筒,승자총통,한국-조선,
국립1-광주-광주,勝字銃筒,승자총통,한국-조선,
국립1-광주-광주,勝字銃筒,승자총통,한국-조선,
국립1-광주-광주,玄字銃筒,현자총통,한국-조선,
국립1-광주-광주,中碗口,중완구,한국-조선,
국립1-광주-광주,불랑기포,불랑기포,한국-조선,
국립1-광주-광주,繩蓆文壺,승석문항아리,한국-백제,식-음식기-저장운반
국립1-광주-광주,長頸壺,장경호,한국-백제,식-음식기-저장운반
국립1-광주-광주,直口壺,직구단지,한국-백제,식-음식기-저장운반
국립1-광주-광주,平底壺,납작바닥단지,한국-백제,사회생활-의례생활-상장
국립1-광주-광주,石槍,돌창,한국-청동기,군사-근력무기-모극
국립1-광주-광주,貨泉,화천,한국-원삼국,산업/생업-상업-화폐
국립1-광주-광주,土製琉璃範,토기유리범,한국-원삼국,산업/생업-공업-유리공
국립1-광주-광주,土製曲玉,토제곡옥,한국-원삼국,사회생활-의례생활-상장
국립1-광주-광주,卜骨,복골,한국-원삼국,
국립1-광주-광주,骨鏃,뼈화살촉,한국-원삼국,산업/생업-수렵-사냥구
국립1-광주-광주,骨針,뼈바늘,한국-원삼국,주-생활용품-재봉구
국립1-광주-광주,骨角器,뼈바늘,한국-원삼국,산업/생업-선사생활-기타
국립1-광주-광주,刀子柄,손칼자루,한국-원삼국,군사-근력무기-도검
국립1-광주-광주,石製管玉,석제관옥,한국-원삼국,
국립1-광주-광주,異形土器,이형토기,한국-원삼국,식-음식기-음식
국립1-광주-광주,小形土器,소형토기,한국-원삼국,식-음식기-음식
국립1-광주-광주,刀子柄,손칼자루,한국-원삼국,군사-근력무기-도검
국립1-광주-광주,骨鏃,뼈화살촉,한국-원삼국,산업/생업-수렵-사냥구
국립1-광주-광주,骨針,뼈바늘,한국-원삼국,주-생활용품-재봉구
국립1-광주-광주,骨角器,뼈연장,한국-원삼국,산업/생업-선사생활-기타
국립1-광주-광주,骨角器,뼈연장,한국-원삼국,산업/생업-선사생활-기타
국립1-광주-광주,骨角器,뼈연장,한국-원삼국,산업/생업-선사생활-기타
국립1-광주-광주,貝製管玉,패재관옥,한국-원삼국,의-장신구-신체장식
국립1-광주-광주,小玉,소옥,한국-원삼국,의-장신구-신체장식
국립1-광주-광주,목걸이장식,목걸이장식,한국-백제,사회생활-의례생활-상장
국립1-광주-광주,목걸이장식,목걸이장식,한국-백제,사회생활-의례생활-상장
국립1-광주-광주,曲玉,굽은옥,한국-청동기,사회생활-의례생활-상장
국립1-광주-광주,丸玉,환옥,한국-청동기,의-장신구-신체장식
국립1-광주-광주,琵琶形銅劍,비파형동검,한국-청동기,군사-근력무기-도검
국립1-광주-광주,琵琶形銅矛,비파형동모,한국-청동기,군사-근력무기-모극
국립1-광주-광주,琵琶形銅劍,비파형동검,한국-청동기,군사-근력무기-도검
국립1-광주-광주,긁개,긁개,한국-구석기,산업/생업-선사생활-생활구일체
국립1-광주-광주,石核,몸돌,한국-구석기,산업/생업-선사생활-기타
국립1-광주-광주,粉靑沙器彫花뇌문벼루,분청사기조화뇌문벼루,한국-조선,주-생활용품-문방구
국립1-광주-광주,金銅菩薩立像,금동보살입상,한국-통일신라,종교신앙-불교-예배
